iter	Passed	Remaining
1496	206492	1172881
1497	206628	1172732
1498	206753	1172520
1499	206860	1172209
1500	207012	1172153
1501	207150	1172016
1502	207286	1171863
1503	207431	1171767
1504	207564	1171603
1505	207726	1171597
1506	207872	1171509
1507	208022	1171435
1508	208154	1171268
1509	208279	1171056
1510	208428	1170977
1511	208565	1170837
1512	208705	1170707
1513	208839	1170549
1514	208978	1170417
1515	209110	1170248
1516	209247	1170102
1517	209379	1169934
1518	209524	1169831
1519	209672	1169750
1520	209810	1169613
1521	209943	1169447
1522	210087	1169345
1523	210215	1169149
1524	210361	1169056
1525	210519	1169031
1526	210665	1168940
1527	210806	1168815
1528	210928	1168592
1529	211066	1168454
1530	211201	1168300
1531	211332	1168123
1532	211467	1167970
1533	211594	1167768
1534	211735	1167649
1535	211872	1167503
1536	212015	1167394
1537	212149	1167236
1538	212276	1167039
1539	212400	1166821
1540	212548	1166743
1541	212702	1166689
1542	212832	1166507
1543	212967	1166357
1544	213107	1166226
1545	213253	1166133
1546	213370	1165884
1547	213501	1165704
1548	213642	1165585
1549	213792	1165513
1550	213924	1165345
1551	214056	1165171
1552	214205	1165095
1553	214339	1164936
1554	214482	1164826
1555	214621	1164695
1556	214788	1164715
1557	214932	1164608
1558	215076	1164503
1559	215218	1164388
1560	215357	1164254
1561	215489	1164083
1562	215621	1163916
1563	215761	1163790
1564	215901	1163662
1565	216029	1163467
1566	216163	1163310
1567	216296	1163147
1568	216428	1162975
1569	216565	1162833
1570	216709	1162729
1571	216907	1162910
1572	217050	1162801
1573	217183	1162634
1574	217322	1162502
1575	217463	1162383
1576	217597	1162219
1577	217728	1162047
1578	217864	1161898
1579	218011	1161806
1580	218145	1161650
1581	218282	1161507
1582	218417	1161352
1583	218554	1161208
1584	218681	1161013
1585	218817	1160862
1586	218963	1160768
1587	219075	1160491
1588	219228	1160437
1589	219362	1160277
1590	219507	1160172
1591	219641	1160017
1592	219781	1159890
1593	219911	1159711
1594	220045	1159551
1595	220187	1159431
1596	220324	1159289
1597	220471	1159197
1598	220628	1159161
1599	220769	1159037
1600	220913	1158934
1601	221064	1158865
1602	221206	1158746
1603	221348	1158628
1604	221506	1158596
1605	221644	1158460
1606	221775	1158282
1607	221913	1158147
1608	222053	1158016
1609	222202	1157936
1610	222372	1157965
1611	222526	1157908
1612	222664	1157770
1613	222803	1157637
1614	222940	1157493
1615	223079	1157361
1616	223223	1157254
1617	223370	1157166
1618	223504	1157004
1619	223632	1156813
1620	223776	1156709
1621	223915	1156572
1622	224058	1156464
1623	224207	1156382
1624	224354	1156290
1625	224500	1156191
1626	224642	1156072
1627	224777	1155919
1628	224923	1155821
1629	225057	1155664
1630	225174	1155419
1631	225334	1155392
1632	225473	1155260
1633	225616	1155146
1634	225755	1155013
1635	225881	1154811
1636	226012	1154639
1637	226150	1154500
1638	226292	1154379
1639	226439	1154290
1640	226578	1154155
1641	226713	1154001
1642	226859	1153904
1643	226991	1153735
1644	227127	1153587
1645	227258	1153410
1646	227398	1153282
1647	227530	1153116
1648	227649	1152879
1649	227785	1152734
1650	227933	1152643
1651	228069	1152497
1652	228198	1152314
1653	228336	1152173
1654	228485	1152092
1655	228632	1151999
1656	228762	1151817
1657	228892	1151642
1658	229036	1151532
1659	229179	1151419
1660	229312	1151254
1661	229445	1151093
1662	229603	1151055
1663	229743	1150929
1664	229876	1150764
1665	230009	1150600
1666	230144	1150444
1667	230276	1150278
1668	230415	1150143
1669	230556	1150022
1670	230698	1149901
1671	230835	1149757
1672	230978	1149647
1673	231115	1149502
1674	231270	1149447
1675	231409	1149314
1676	231549	1149184
1677	231701	1149119
1678	231840	1148986
1679	231966	1148787
1680	232118	1148719
1681	232263	1148613
1682	232402	1148479
1683	232525	1148265
1684	232675	1148188
1685	232827	1148120
1686	232969	1148001
1687	233113	1147892
1688	233237	1147684
1689	233378	1147558
1690	233513	1147405
1691	233651	1147267
1692	233803	1147199
1693	233941	1147057
1694	234071	1146882
1695	234211	1146754
1696	234352	1146628
1697	234482	1146448
1698	234610	1146264
1699	234749	1146129
1700	234895	1146029
1701	235053	1145991
1702	235180	1145795
1703	235317	1145652
1704	235464	1145561
1705	235595	1145386
1706	235750	1145330
1707	235891	1145206
1708	236030	1145071
1709	236167	1144929
1710	236298	1144757
1711	236441	1144641
1712	236571	1144465
1713	236711	1144335
1714	236836	1144136
1715	236980	1144025
1716	237094	1143772
1717	237238	1143661
1718	237362	1143455
1719	237496	1143297
1720	237640	1143189
1721	237780	1143058
1722	237925	1142952
1723	238083	1142911
1724	238229	1142809
1725	238370	1142689
1726	238507	1142543
1727	238646	1142410
1728	238785	1142275
1729	238913	1142087
1730	239116	1142259
1731	239262	1142162
1732	239397	1142008
1733	239532	1141855
1734	239666	1141697
1735	239811	1141591
1736	239947	1141442
1737	240101	1141379
1738	240227	1141183
1739	240358	1141011
1740	240489	1140840
1741	240630	1140716
1742	240777	1140620
1743	240923	1140520
1744	241071	1140427
1745	241227	1140371
1746	241362	1140218
1747	241564	1140383
1748	241690	1140186
1749	241828	1140050
1750	241963	1139895
1751	242099	1139746
1752	242256	1139698
1753	242391	1139542
1754	242536	1139437
1755	242671	1139286
1756	242869	1139426
1757	242986	1139186
1758	243122	1139040
1759	243275	1138970
1760	243401	1138777
1761	243540	1138642
1762	243676	1138494
1763	243810	1138337
1764	243953	1138220
1765	244095	1138100
1766	244257	1138068
1767	244408	1137993
1768	244549	1137865
1769	244683	1137710
1770	244819	1137559
1771	244957	1137421
1772	245111	1137355
1773	245253	1137234
1774	245397	1137122
1775	245551	1137056
1776	245688	1136912
1777	245833	1136805
1778	245963	1136628
1779	246099	1136483
1780	246247	1136387
1781	246404	1136336
1782	246544	1136205
1783	246688	1136094
1784	246817	1135911
1785	246933	1135674
1786	247073	1135540
1787	247203	1135368
1788	247326	1135156
1789	247469	1135040
1790	247613	1134929
1791	247760	1134829
1792	247902	1134710
1793	248036	1134550
1794	248172	1134402
1795	248299	1134212
1796	248445	1134113
1797	248586	1133987
1798	248724	1133845
1799	248862	1133706
1800	249014	1133630
1801	249165	1133551
1802	249298	1133389
1803	249440	1133265
1804	249583	1133148
1805	249719	1133000
1806	249856	1132855
1807	249994	1132717
1808	250130	1132569
1809	250267	1132426
1810	250390	1132217
1811	250524	1132060
1812	250684	1132019
1813	250816	1131855
1814	250953	1131711
1815	251086	1131549
1816	251183	1131223
1817	251340	1131171
1818	251483	1131051
1819	251641	1131003
1820	251786	1130895
1821	251922	1130748
1822	252060	1130606
1823	252191	1130437
1824	252325	1130281
1825	252456	1130107
1826	252589	1129947
1827	252728	1129813
1828	252860	1129644
1829	253001	1129521
1830	253162	1129482
1831	253300	1129343
1832	253434	1129186
1833	253562	1129000
1834	253700	1128865
1835	253856	1128804
1836	253998	1128680
1837	254131	1128521
1838	254275	1128408
1839	254411	1128258
1840	254542	1128089
1841	254677	1127936
1842	254840	1127909
1843	254976	1127757
1844	255125	1127670
1845	255272	1127569
1846	255401	1127387
1847	255550	1127298
1848	255691	1127172
1849	255816	1126974
1850	255957	1126847
1851	256102	1126741
1852	256231	1126562
1853	256379	1126467
1854	256516	1126319
1855	256648	1126156
1856	256782	1125997
1857	256931	1125906
1858	257080	1125818
1859	257226	1125711
1860	257365	1125577
1861	257506	1125450
1862	257653	1125348
1863	257793	1125217
1864	257933	1125089
1865	258082	1124996
1866	258222	1124865
1867	258354	1124701
1868	258493	1124565
1869	258636	1124445
1870	258776	1124315
1871	258906	1124141
1872	259124	1124347
1873	259269	1124237
1874	259419	1124150
1875	259547	1123968
1876	259687	1123836
1877	259824	1123691
1878	259967	1123574
1879	260098	1123404
1880	260257	1123355
1881	260383	1123164
1882	260526	1123046
1883	260665	1122908
1884	260803	1122769
1885	260943	1122636
1886	261084	1122512
1887	261230	1122406
1888	261357	1122217
1889	261493	1122071
1890	261633	1121938
1891	261765	1121771
1892	261901	1121626
1893	262022	1121410
1894	262160	1121273
1895	262318	1121216
1896	262455	1121072
1897	262600	1120963
1898	262742	1120840
1899	262885	1120723
1900	263021	1120572
1901	263155	1120415
1902	263317	1120380
1903	263456	1120245
1904	263608	1120165
1905	263746	1120021
1906	263885	1119888
1907	264026	1119760
1908	264168	1119637
1909	264308	1119506
1910	264474	1119483
1911	264591	1119253
1912	264725	1119099
1913	264864	1118963
1914	265004	1118830
1915	265152	1118733
1916	265285	1118572
1917	265440	1118502
1918	265585	1118393
1919	265717	1118227
1920	265850	1118068
1921	266001	1117979
1922	266133	1117816
1923	266260	1117628
1924	266392	1117463
1925	266546	1117391
1926	266688	1117268
1927	266831	1117149
1928	266965	1116990
1929	267102	1116847
1930	267236	1116692
1931	267365	1116513
1932	267517	1116430
1933	267668	1116347
1934	267810	1116222
1935	267940	1116049
1936	268075	1115897
1937	268216	1115768
1938	268349	1115609
1939	268514	1115578
1940	268680	1115558
1941	268827	1115453
1942	268975	1115355
1943	269115	1115224
1944	269258	1115102
1945	269394	1114955
1946	269530	1114806
1947	269687	1114745
1948	269840	1114666
1949	269972	1114501
1950	270106	1114345
1951	270253	1114242
1952	270389	1114094
1953	270527	1113954
1954	270683	1113885
1955	270835	1113803
1956	270988	1113723
1957	271118	1113553
1958	271256	1113411
1959	271403	1113307
1960	271548	1113195
1961	271672	1112999
1962	271822	1112909
1963	271971	1112812
1964	272109	1112671
1965	272248	1112533
1966	272381	1112375
1967	272514	1112215
1968	272655	1112085
1969	272799	1111968
1970	272939	1111838
1971	273069	1111663
1972	273202	1111504
1973	273340	1111364
1974	273471	1111195
1975	273607	1111047
1976	273735	1110866
1977	273880	1110754
1978	274020	1110621
1979	274153	1110458
1980	274288	1110308
1981	274420	1110141
1982	274561	1110014
1983	274695	1109860
1984	274830	1109706
1985	274977	1109602
1986	275149	1109597
1987	275300	1109512
1988	275436	1109362
1989	275570	1109205
1990	275704	1109048
1991	275842	1108910
1992	275989	1108804
1993	276115	1108615
1994	276240	1108423
1995	276385	1108313
1996	276519	1108155
1997	276671	1108071
1998	276820	1107976
1999	276983	1107933
2000	277194	1108083
2001	277321	1107898
2002	277463	1107777
2003	277596	1107616
2004	277741	1107503
2005	277869	1107323
2006	277992	1107123
2007	278144	1107036
2008	278290	1106927
2009	278428	1106787
2010	278568	1106655
2011	278696	1106474
2012	278841	1106363
2013	278963	1106158
2014	279097	1106001
2015	279241	1105884
2016	279382	1105755
2017	279527	1105644
2018	279667	1105510
2019	279810	1105390
2020	279944	1105233
2021	280084	1105099
2022	280220	1104952
2023	280369	1104855
2024	280502	1104696
2025	280649	1104591
2026	280779	1104417
2027	280916	1104272
2028	281065	1104176
2029	281207	1104049
2030	281349	1103924
2031	281480	1103758
2032	281624	1103642
2033	281759	1103490
2034	281895	1103338
2035	282029	1103183
2036	282165	1103037
2037	282294	1102860
2038	282441	1102755
2039	282584	1102632
2040	282713	1102456
2041	282868	1102384
2042	283011	1102261
2043	283161	1102169
2044	283299	1102026
2045	283456	1101961
2046	283592	1101813
2047	283726	1101658
2048	283879	1101572
2049	283972	1101258
2050	284104	1101096
2051	284257	1101011
2052	284411	1100935
2053	284570	1100874
2054	284722	1100789
2055	284872	1100695
2056	285007	1100543
2057	285157	1100446
2058	285318	1100394
2059	285466	1100292
2060	285655	1100349
2061	285807	1100260
2062	285953	1100149
2063	286090	1100005
2064	286222	1099841
2065	286394	1099833
2066	286541	1099724
2067	286705	1099685
2068	286846	1099555
2069	286991	1099440
2070	287155	1099398
2071	287295	1099265
2072	287448	1099180
2073	287590	1099057
2074	287744	1098977
2075	287896	1098888
2076	288040	1098768
2077	288162	1098568
2078	288286	1098372
2079	288428	1098245
2080	288563	1098094
2081	288711	1097991
2082	288855	1097871
2083	288996	1097744
2084	289130	1097585
2085	289274	1097469
2086	289409	1097316
2087	289544	1097164
2088	289678	1097007
2089	289836	1096942
2090	289973	1096796
2091	290120	1096687
2092	290250	1096515
2093	290378	1096336
2094	290516	1096196
2095	290645	1096022
2096	290791	1095911
2097	290925	1095754
2098	291065	1095620
2099	291211	1095508
2100	291353	1095385
2101	291500	1095275
2102	291638	1095133
2103	291773	1094984
2104	291927	1094902
2105	292066	1094763
2106	292202	1094616
2107	292326	1094420
2108	292462	1094272
2109	292603	1094142
2110	292732	1093967
2111	292881	1093867
2112	293036	1093789
2113	293182	1093677
2114	293318	1093529
2115	293458	1093395
2116	293596	1093254
2117	293739	1093133
2118	293865	1092947
2119	293993	1092767
2120	294134	1092638
2121	294263	1092462
2122	294393	1092292
2123	294544	1092201
2124	294684	1092066
2125	294826	1091938
2126	294968	1091813
2127	295179	1091941
2128	295312	1091782
2129	295458	1091669
2130	295605	1091563
2131	295747	1091435
2132	295886	1091297
2133	296019	1091139
2134	296170	1091044
2135	296310	1090909
2136	296453	1090786
2137	296590	1090642
2138	296734	1090525
2139	296874	1090389
2140	297023	1090290
2141	297172	1090188
2142	297319	1090080
2143	297462	1089955
2144	297601	1089818
2145	297747	1089705
2146	297880	1089547
2147	298018	1089403
2148	298165	1089295
2149	298318	1089208
2150	298451	1089048
2151	298588	1088905
2152	298732	1088783
2153	298866	1088629
2154	299002	1088478
2155	299145	1088355
2156	299266	1088154
2157	299428	1088099
2158	299562	1087944
2159	299696	1087786
2160	299819	1087591
2161	299970	1087497
2162	300108	1087356
2163	300240	1087191
2164	300395	1087111
2165	300534	1086976
2166	300674	1086842
2167	300800	1086655
2168	300925	1086465
2169	301076	1086373
2170	301207	1086206
2171	301341	1086051
2172	301479	1085907
2173	301632	1085819
2174	301770	1085680
2175	301898	1085501
2176	302038	1085368
2177	302176	1085228
2178	302314	1085086
2179	302450	1084938
2180	302601	1084842
2181	302735	1084686
2182	302902	1084647
2183	303053	1084553
2184	303189	1084404
2185	303313	1084212
2186	303447	1084057
2187	303621	1084045
2188	303750	1083870
2189	303896	1083758
2190	304034	1083618
2191	304183	1083514
2192	304330	1083405
2193	304461	1083237
2194	304591	1083070
2195	304741	1082970
2196	304893	1082877
2197	305052	1082812
2198	305198	1082699
2199	305343	1082581
2200	305484	1082449
2201	305648	1082400
2202	305795	1082290
2203	305940	1082174
2204	306074	1082018
2205	306215	1081887
2206	306350	1081734
2207	306486	1081585
2208	306615	1081412
2209	306779	1081364
2210	306910	1081195
2211	307063	1081107
2212	307206	1080984
2213	307340	1080829
2214	307470	1080659
2215	307602	1080496
2216	307746	1080373
2217	307898	1080282
2218	308030	1080118
2219	308165	1079967
2220	308303	1079824
2221	308433	1079655
2222	308547	1079432
2223	308673	1079245
2224	308810	1079100
2225	308964	1079014
2226	309097	1078855
2227	309188	1078549
2228	309329	1078419
2229	309465	1078271
2230	309610	1078154
2231	309751	1078022
2232	309903	1077930
2233	310041	1077790
2234	310175	1077635
2235	310308	1077474
2236	310451	1077350
2237	310587	1077204
2238	310730	1077079
2239	310866	1076929
2240	311081	1077054
2241	311224	1076931
2242	311362	1076790
2243	311497	1076636
2244	311630	1076477
2245	311733	1076216
2246	311871	1076074
2247	312011	1075940
2248	312173	1075880
2249	312300	1075702
2250	312433	1075543
2251	312582	1075439
2252	312706	1075250
2253	312844	1075106
2254	312980	1074958
2255	313148	1074921
2256	313281	1074762
2257	313411	1074591
2258	313545	1074439
2259	313683	1074297
2260	313830	1074184
2261	313952	1073988
2262	314091	1073851
2263	314250	1073783
2264	314388	1073641
2265	314531	1073516
2266	314674	1073391
2267	314825	1073295
2268	314969	1073173
2269	315105	1073025
2270	315247	1072896
2271	315373	1072714
2272	315518	1072597
2273	315646	1072421
2274	315777	1072256
2275	315922	1072136
2276	316056	1071983
2277	316193	1071836
2278	316354	1071773
2279	316503	1071668
2280	316637	1071514
2281	316769	1071352
2282	316907	1071210
2283	317046	1071073
2284	317180	1070919
2285	317342	1070857
2286	317482	1070723
2287	317611	1070551
2288	317749	1070410
2289	317887	1070268
2290	318039	1070174
2291	318175	1070023
2292	318309	1069870
2293	318475	1069823
2294	318607	1069659
2295	318730	1069469
2296	318867	1069322
2297	319003	1069176
2298	319132	1069003
2299	319280	1068894
2300	319447	1068852
2301	319588	1068718
2302	319721	1068561
2303	319866	1068442
2304	320003	1068298
2305	320146	1068172
2306	320277	1068008
2307	320419	1067879
2308	320547	1067705
2309	320677	1067536
2310	320815	1067395
2311	320941	1067214
2312	321093	1067119
2313	321227	1066962
2314	321365	1066823
2315	321498	1066664
2316	321651	1066570
2317	321786	1066419
2318	321916	1066252
2319	322062	1066139
2320	322196	1065983
2321	322315	1065778
2322	322445	1065611
2323	322590	1065493
2324	322741	1065394
2325	322864	1065203
2326	323007	1065077
2327	323143	1064928
2328	323271	1064754
2329	323391	1064553
2330	323525	1064398
2331	323676	1064303
2332	323816	1064167
2333	323956	1064032
2334	324097	1063899
2335	324246	1063794
2336	324389	1063670
2337	324528	1063530
2338	324661	1063374
2339	324826	1063319
2340	324964	1063180
2341	325100	1063030
2342	325235	1062879
2343	325374	1062743
2344	325520	1062627
2345	325663	1062501
2346	325804	1062371
2347	325938	1062216
2348	326077	1062076
2349	326214	1061930
2350	326349	1061782
2351	326493	1061658
2352	326626	1061500
2353	326750	1061315
2354	326962	1061412
2355	327104	1061284
2356	327234	1061117
2357	327382	1061006
2358	327518	1060858
2359	327654	1060712
2360	327807	1060618
2361	327969	1060555
2362	328105	1060407
2363	328234	1060236
2364	328374	1060102
2365	328525	1060003
2366	328669	1059880
2367	328815	1059763
2368	328962	1059649
2369	329116	1059560
2370	329242	1059379
2371	329384	1059252
2372	329523	1059112
2373	329652	1058943
2374	329774	1058751
2375	329913	1058611
2376	330069	1058528
2377	330223	1058437
2378	330349	1058257
2379	330488	1058119
2380	330625	1057975
2381	330763	1057833
2382	330901	1057689
2383	331035	1057536
2384	331199	1057476
2385	331343	1057353
2386	331481	1057213
2387	331614	1057057
2388	331752	1056913
2389	331893	1056781
2390	332033	1056647
2391	332146	1056426
2392	332298	1056329
2393	332427	1056159
2394	332549	1055966
2395	332674	1055782
2396	332812	1055641
2397	332955	1055514
2398	333085	1055350
2399	333227	1055220
2400	333379	1055122
2401	333518	1054984
2402	333645	1054809
2403	333793	1054697
2404	333927	1054544
2405	334060	1054387
2406	334196	1054239
2407	334338	1054111
2408	334466	1053937
2409	334609	1053811
2410	334749	1053676
2411	334908	1053600
2412	335043	1053449
2413	335173	1053284
2414	335299	1053103
2415	335443	1052982
2416	335601	1052901
2417	335712	1052676
2418	335854	1052546
2419	336000	1052430
2420	336138	1052289
2421	336275	1052145
2422	336425	1052040
2423	336575	1051937
2424	336719	1051813
2425	336869	1051710
2426	337006	1051564
2427	337143	1051419
2428	337271	1051249
2429	337410	1051110
2430	337558	1051001
2431	337690	1050837
2432	337819	1050671
2433	337962	1050545
2434	338098	1050395
2435	338222	1050211
2436	338366	1050089
2437	338499	1049933
2438	338655	1049845
2439	338798	1049719
2440	338940	1049591
2441	339093	1049495
2442	339233	1049359
2443	339364	1049195
2444	339509	1049078
2445	339658	1048968
2446	339792	1048814
2447	339920	1048645
2448	340049	1048473
2449	340190	1048340
2450	340330	1048205
2451	340472	1048077
2452	340622	1047971
2453	340784	1047904
2454	340917	1047747
2455	341063	1047631
2456	341190	1047455
2457	341326	1047307
2458	341467	1047177
2459	341613	1047058
2460	341838	1047184
2461	341979	1047050
2462	342101	1046860
2463	342231	1046696
2464	342363	1046534
2465	342491	1046362
2466	342606	1046150
2467	342726	1045954
2468	342875	1045846
2469	343013	1045704
2470	343144	1045541
2471	343296	1045444
2472	343435	1045303
2473	343576	1045172
2474	343716	1045036
2475	343855	1044897
2476	344008	1044802
2477	344140	1044644
2478	344272	1044483
2479	344407	1044331
2480	344543	1044183
2481	344683	1044049
2482	344813	1043883
2483	344971	1043801
2484	345096	1043621
2485	345231	1043471
2486	345370	1043333
2487	345506	1043186
2488	345640	1043031
2489	345772	1042872
2490	345907	1042722
2491	346051	1042597
2492	346186	1042447
2493	346323	1042304
2494	346453	1042136
2495	346595	1042009
2496	346733	1041867
2497	346853	1041670
2498	346992	1041534
2499	347133	1041400
2500	347268	1041249
2501	347401	1041094
2502	347532	1040931
2503	347659	1040756
2504	347796	1040612
2505	347938	1040483
2506	348078	1040346
2507	348217	1040210
2508	348355	1040066
2509	348486	1039905
2510	348616	1039741
2511	348755	1039601
2512	348900	1039483
2513	349044	1039358
2514	349204	1039282
2515	349337	1039124
2516	349469	1038966
2517	349604	1038817
2518	349733	1038649
2519	349870	1038504
2520	350022	1038405
2521	350153	1038241
2522	350320	1038186
2523	350450	1038022
2524	350590	1037886
2525	350731	1037752
2526	350879	1037641
2527	351023	1037520
2528	351157	1037364
2529	351294	1037222
2530	351436	1037091
2531	351575	1036954
2532	351717	1036824
2533	351855	1036683
2534	351990	1036531
2535	352124	1036380
2536	352249	1036200
2537	352394	1036079
2538	352541	1035964
2539	352676	1035812
2540	352812	1035666
2541	352965	1035568
2542	353100	1035419
2543	353258	1035337
2544	353394	1035190
2545	353545	1035086
2546	353665	1034892
2547	353803	1034751
2548	353950	1034634
2549	354090	1034501
2550	354234	1034376
2551	354365	1034215
2552	354489	1034031
2553	354652	1033964
2554	354775	1033777
2555	354917	1033648
2556	355050	1033492
2557	355184	1033338
2558	355324	1033205
2559	355485	1033129
2560	355750	1033356
2561	355928	1033331
2562	356104	1033301
2563	356254	1033193
2564	356409	1033101
2565	356558	1032990
2566	356738	1032971
2567	356903	1032907
2568	357052	1032797
2569	357210	1032713
2570	357363	1032615
2571	357520	1032526
2572	357657	1032383
2573	357803	1032263
2574	357943	1032128
2575	358087	1032002
2576	358219	1031843
2577	358357	1031701
2578	358489	1031544
2579	358622	1031387
2580	358738	1031183
2581	358877	1031041
2582	359025	1030931
2583	359157	1030770
2584	359287	1030607
2585	359402	1030397
2586	359541	1030258
2587	359678	1030114
2588	359819	1029980
2589	359975	1029890
2590	360100	1029710
2591	360243	1029585
2592	360374	1029423
2593	360521	1029308
2594	360649	1029136
2595	360781	1028976
2596	360910	1028810
2597	361062	1028709
2598	361200	1028567
2599	361338	1028424
2600	361471	1028268
2601	361616	1028147
2602	361744	1027976
2603	361890	1027858
2604	362056	1027796
2605	362190	1027641
2606	362315	1027464
2607	362449	1027312
2608	362590	1027178
2609	362726	1027029
2610	362875	1026918
2611	363024	1026808
2612	363187	1026738
2613	363334	1026622
2614	363455	1026432
2615	363596	1026297
2616	363737	1026164
2617	363876	1026025
2618	364007	1025863
2619	364162	1025770
2620	364291	1025603
2621	364423	1025445
2622	364547	1025263
2623	364685	1025120
2624	364839	1025025
2625	364981	1024895
2626	365116	1024743
2627	365281	1024677
2628	365413	1024519
2629	365547	1024367
2630	365688	1024232
2631	365821	1024077
2632	365960	1023939
2633	366098	1023795
2634	366233	1023647
2635	366363	1023481
2636	366490	1023309
2637	366627	1023166
2638	366748	1022976
2639	366881	1022821
2640	367020	1022682
2641	367138	1022485
2642	367268	1022319
2643	367414	1022201
2644	367539	1022022
2645	367672	1021867
2646	367818	1021747
2647	367944	1021574
2648	368085	1021441
2649	368218	1021284
2650	368380	1021208
2651	368519	1021071
2652	368647	1020901
2653	368783	1020754
2654	368924	1020622
2655	369054	1020458
2656	369201	1020341
2657	369316	1020134
2658	369531	1020207
2659	369681	1020099
2660	369822	1019965
2661	369961	1019827
2662	370083	1019640
2663	370199	1019437
2664	370323	1019258
2665	370460	1019114
2666	370617	1019024
2667	370747	1018859
2668	370870	1018677
2669	371003	1018523
2670	371131	1018354
2671	371275	1018228
2672	371405	1018065
2673	371568	1017992
2674	371719	1017887
2675	371854	1017737
2676	371990	1017589
2677	372120	1017426
2678	372244	1017244
2679	372375	1017085
2680	372503	1016917
2681	372650	1016800
2682	372792	1016668
2683	372949	1016578
2684	373096	1016460
2685	373248	1016360
2686	373386	1016215
2687	373526	1016080
2688	373667	1015947
2689	373816	1015835
2690	373956	1015699
2691	374133	1015665
2692	374292	1015580
2693	374453	1015500
2694	374591	1015358
2695	374727	1015211
2696	374882	1015116
2697	375030	1015000
2698	375141	1014786
2699	375282	1014651
2700	375423	1014517
2701	375561	1014377
2702	375693	1014220
2703	375837	1014093
2704	375982	1013972
2705	376110	1013803
2706	376244	1013651
2707	376384	1013513
2708	376516	1013357
2709	376647	1013196
2710	376776	1013030
2711	376922	1012909
2712	377061	1012771
2713	377197	1012624
2714	377344	1012505
2715	377476	1012349
2716	377627	1012241
2717	377764	1012098
2718	377876	1011885
2719	378031	1011791
2720	378168	1011646
2721	378311	1011517
2722	378443	1011359
2723	378583	1011223
2724	378709	1011049
2725	378842	1010896
2726	379002	1010811
2727	379140	1010669
2728	379289	1010559
2729	379428	1010419
2730	379561	1010265
2731	379696	1010114
2732	379827	1009954
2733	379969	1009824
2734	380133	1009752
2735	380276	1009624
2736	380403	1009451
2737	380530	1009282
2738	380664	1009129
2739	380801	1008984
2740	380941	1008848
2741	381073	1008691
2742	381227	1008591
2743	381374	1008473
2744	381514	1008337
2745	381658	1008211
2746	381785	1008041
2747	381917	1007883
2748	382041	1007706
2749	382252	1007755
2750	382383	1007596
2751	382527	1007470
2752	382670	1007341
2753	382803	1007188
2754	382942	1007048
2755	383086	1006921
2756	383237	1006815
2757	383391	1006715
2758	383532	1006581
2759	383688	1006486
2760	383822	1006336
2761	383955	1006181
2762	384086	1006019
2763	384212	1005847
2764	384354	1005714
2765	384514	1005632
2766	384657	1005504
2767	384795	1005362
2768	384935	1005224
2769	385070	1005076
2770	385206	1004927
2771	385355	1004815
2772	385508	1004713
2773	385645	1004568
2774	385783	1004428
2775	385915	1004271
2776	386053	1004127
2777	386200	1004008
2778	386336	1003864
2779	386497	1003782
2780	386631	1003630
2781	386772	1003495
2782	386939	1003428
2783	387072	1003273
2784	387209	1003129
2785	387339	1002968
2786	387462	1002787
2787	387616	1002687
2788	387750	1002534
2789	387883	1002380
2790	388013	1002217
2791	388156	1002089
2792	388291	1001940
2793	388418	1001768
2794	388558	1001634
2795	388723	1001559
2796	388870	1001441
2797	389009	1001302
2798	389150	1001169
2799	389297	1001051
2800	389448	1000942
2801	389592	1000814
2802	389748	1000721
2803	389876	1000554
2804	390013	1000408
2805	390144	1000250
2806	390271	1000078
2807	390406	999930
2808	390533	999760
2809	390668	999611
2810	390827	999522
2811	390961	999370
2812	391078	999175
2813	391205	999005
2814	391333	998838
2815	391479	998718
2816	391615	998569
2817	391755	998435
2818	391909	998333
2819	392045	998187
2820	392178	998033
2821	392310	997876
2822	392436	997702
2823	392570	997551
2824	392700	997390
2825	392859	997300
2826	393023	997225
2827	393164	997091
2828	393294	996929
2829	393427	996774
2830	393562	996626
2831	393694	996470
2832	393828	996317
2833	393980	996211
2834	394113	996057
2835	394259	995936
2836	394399	995799
2837	394544	995675
2838	394666	995493
2839	394831	995420
2840	395058	995501
2841	395209	995395
2842	395336	995225
2843	395468	995068
2844	395598	994906
2845	395733	994757
2846	395878	994633
2847	396021	994503
2848	396169	994387
2849	396307	994245
2850	396453	994122
2851	396598	993999
2852	396738	993861
2853	396874	993716
2854	397001	993547
2855	397139	993404
2856	397292	993300
2857	397422	993138
2858	397553	992979
2859	397680	992810
2860	397817	992667
2861	397952	992518
2862	398079	992349
2863	398242	992269
2864	398377	992119
2865	398522	991994
2866	398625	991766
2867	398758	991612
2868	398900	991479
2869	399049	991366
2870	399184	991216
2871	399334	991106
2872	399464	990944
2873	399599	990795
2874	399732	990641
2875	399867	990491
2876	400001	990340
2877	400156	990240
2878	400291	990092
2879	400436	989967
2880	400565	989804
2881	400708	989673
2882	400856	989559
2883	400999	989429
2884	401132	989275
2885	401282	989161
2886	401430	989046
2887	401570	988909
2888	401707	988764
2889	401844	988621
2890	401986	988489
2891	402129	988360
2892	402268	988221
2893	402408	988084
2894	402558	987972
2895	402699	987838
2896	402840	987703
2897	402981	987569
2898	403125	987442
2899	403266	987306
2900	403404	987166
2901	403552	987049
2902	403693	986914
2903	403837	986787
