iter	RMSE	Poisson
1812	10.04452607	-14.94243298
1813	10.04451558	-14.94254328
1814	10.04450803	-14.94261184
1815	10.04450486	-14.94262633
1816	10.04450034	-14.94265196
1817	10.04449022	-14.94276092
1818	10.04448349	-14.94282925
1819	10.04447586	-14.94291349
1820	10.04446927	-14.94297304
1821	10.04446187	-14.94304541
1822	10.04445452	-14.94311356
1823	10.04444833	-14.94316502
1824	10.04444082	-14.94323749
1825	10.04443179	-14.9433333
1826	10.04442608	-14.94338152
1827	10.04442115	-14.94341715
1828	10.04441376	-14.94348171
1829	10.04440641	-14.94355999
1830	10.04439838	-14.94364472
1831	10.04439133	-14.94371467
1832	10.04438514	-14.94377081
1833	10.0443776	-14.94385325
1834	10.0443685	-14.94395121
1835	10.04436156	-14.94401714
1836	10.04435313	-14.94410579
1837	10.04434385	-14.94422178
1838	10.04433657	-14.94429103
1839	10.04432748	-14.94439673
1840	10.04431944	-14.94446602
1841	10.0443107	-14.9445539
1842	10.04430242	-14.94462655
1843	10.04429099	-14.9447392
1844	10.04428233	-14.94483831
1845	10.04427663	-14.94488259
1846	10.04426933	-14.94495202
1847	10.04425763	-14.94507138
1848	10.04424838	-14.94516692
1849	10.04424545	-14.9451673
1850	10.04423968	-14.94520165
1851	10.04423358	-14.94525494
1852	10.04422554	-14.94534112
1853	10.04421769	-14.94541736
1854	10.04420977	-14.94549234
1855	10.04420501	-14.94552288
1856	10.04419609	-14.94560068
1857	10.04418887	-14.9456731
1858	10.04417941	-14.94575746
1859	10.04417292	-14.94582001
1860	10.0441661	-14.94588762
1861	10.0441613	-14.94591963
1862	10.04415246	-14.94600689
1863	10.04414195	-14.94610686
1864	10.04413268	-14.94621009
1865	10.04412383	-14.94629639
1866	10.04411626	-14.94638303
1867	10.04410919	-14.94644671
1868	10.0441029	-14.94649617
1869	10.04409471	-14.94657435
1870	10.04408624	-14.94666729
1871	10.0440835	-14.94667101
1872	10.04407415	-14.94677002
1873	10.04406534	-14.94686266
1874	10.04405732	-14.94693687
1875	10.04404813	-14.94701231
1876	10.04404144	-14.94707973
1877	10.04403458	-14.94714589
1878	10.04402989	-14.94717974
1879	10.04402049	-14.94727553
1880	10.04401255	-14.94736934
1881	10.04400526	-14.94744365
1882	10.04399738	-14.94751315
1883	10.04398729	-14.94760145
1884	10.0439803	-14.94767112
1885	10.04397281	-14.94773424
1886	10.04396684	-14.94778289
1887	10.0439614	-14.94782648
1888	10.04395234	-14.94792534
1889	10.04394466	-14.94800755
1890	10.04393733	-14.9480808
1891	10.04392692	-14.94820172
1892	10.04391865	-14.94827297
1893	10.04391025	-14.94833663
1894	10.04390387	-14.94839214
1895	10.04389907	-14.9484177
1896	10.04389019	-14.94850197
1897	10.04388253	-14.94858572
1898	10.04387516	-14.9486441
1899	10.04386512	-14.94875376
1900	10.04385929	-14.94879751
1901	10.04385042	-14.94888903
1902	10.04384275	-14.94895761
1903	10.04383649	-14.9490143
1904	10.04383089	-14.94907559
1905	10.04382227	-14.94915727
1906	10.04381395	-14.94922334
1907	10.04380556	-14.94929869
1908	10.04380005	-14.94933968
1909	10.04379236	-14.9494148
1910	10.04378525	-14.94947288
1911	10.04377971	-14.94952155
1912	10.04377343	-14.94957462
1913	10.0437645	-14.94965892
1914	10.04375631	-14.94973695
1915	10.0437492	-14.94979938
1916	10.04373977	-14.94988764
1917	10.04373157	-14.94997678
1918	10.04372433	-14.95004946
1919	10.04371716	-14.9501168
1920	10.04371176	-14.95016107
1921	10.04370492	-14.95022204
1922	10.0436955	-14.95032522
1923	10.04368846	-14.95039107
1924	10.04368076	-14.95046612
1925	10.04367327	-14.95053253
1926	10.04366582	-14.95060736
1927	10.04365906	-14.95067659
1928	10.04365407	-14.95070907
1929	10.04364693	-14.95077493
1930	10.0436384	-14.95087059
1931	10.043634	-14.95089803
1932	10.04362731	-14.95095112
1933	10.04361939	-14.95103234
1934	10.04361162	-14.95111649
1935	10.04360587	-14.9511631
1936	10.04359959	-14.95121975
1937	10.04359237	-14.9512891
1938	10.04358781	-14.95133149
1939	10.04357892	-14.95141256
1940	10.04357276	-14.9514623
1941	10.0435641	-14.95155489
1942	10.04355508	-14.95163655
1943	10.04354653	-14.95171752
1944	10.04353826	-14.95180039
1945	10.04353107	-14.95186228
1946	10.0435235	-14.95192156
1947	10.04351512	-14.95200519
1948	10.04350829	-14.95207282
1949	10.04350026	-14.95215047
1950	10.04349448	-14.95221208
1951	10.04348474	-14.95231616
1952	10.04347704	-14.95238408
1953	10.04346937	-14.95245706
1954	10.04346288	-14.95251612
1955	10.04345681	-14.95256939
1956	10.04345207	-14.95260253
1957	10.04344556	-14.95266329
1958	10.04343906	-14.95272206
1959	10.04343248	-14.9527794
1960	10.04342537	-14.9528415
1961	10.04342171	-14.9528604
1962	10.04341554	-14.95291698
1963	10.0434073	-14.95298617
1964	10.04339807	-14.95308975
1965	10.04339125	-14.95314818
1966	10.0433856	-14.9532035
1967	10.04337832	-14.95327178
1968	10.04336975	-14.95335664
1969	10.04336083	-14.95344909
1970	10.043353	-14.9535125
1971	10.04334534	-14.95358853
1972	10.04333641	-14.9536811
1973	10.04333079	-14.95372973
1974	10.04332476	-14.95378688
1975	10.04331672	-14.95387223
1976	10.04330657	-14.95399162
1977	10.04329697	-14.95410066
1978	10.0432862	-14.95420701
1979	10.04328165	-14.95424008
1980	10.04327644	-14.95427784
1981	10.04326922	-14.95434353
1982	10.04326064	-14.95443421
1983	10.04325369	-14.95449941
1984	10.04324506	-14.95459649
1985	10.04323799	-14.95465942
1986	10.04323183	-14.9547119
1987	10.04322574	-14.9547641
1988	10.04321992	-14.95480913
1989	10.04321197	-14.95487831
1990	10.04320768	-14.95490056
1991	10.04319966	-14.95498871
1992	10.04319357	-14.95502652
1993	10.0431886	-14.95505376
1994	10.04317994	-14.95513899
1995	10.04317211	-14.95520951
1996	10.0431685	-14.95522571
1997	10.04316142	-14.95528577
1998	10.04315493	-14.95534664
1999	10.0431486	-14.95539852
2000	10.04313913	-14.95550659
2001	10.04313532	-14.95552291
2002	10.04312771	-14.95560385
2003	10.04311505	-14.95573576
2004	10.04310508	-14.95582945
2005	10.04309996	-14.95586834
2006	10.04309594	-14.95590447
2007	10.04308848	-14.95598683
2008	10.04307971	-14.95607765
2009	10.04307351	-14.95613292
2010	10.04306783	-14.95618316
2011	10.04306212	-14.95622375
2012	10.04305505	-14.95629611
2013	10.04304786	-14.9563655
2014	10.04304205	-14.95643178
2015	10.04303527	-14.956509
2016	10.04302863	-14.95657041
2017	10.04302435	-14.95660506
2018	10.04301926	-14.95664913
2019	10.04301063	-14.95673149
2020	10.04300352	-14.95680422
2021	10.04299727	-14.95686945
2022	10.04299051	-14.95691882
2023	10.04298483	-14.95697383
2024	10.04297759	-14.95704519
2025	10.04297071	-14.95711199
2026	10.04296347	-14.95718136
2027	10.04295639	-14.95724788
2028	10.04294812	-14.95734119
2029	10.0429406	-14.95741679
2030	10.04293332	-14.95748109
2031	10.04292744	-14.95753424
2032	10.04292138	-14.95759064
2033	10.04291538	-14.95764967
2034	10.04290757	-14.95772012
2035	10.04290096	-14.95777484
2036	10.04289358	-14.95785802
2037	10.04288873	-14.9578967
2038	10.04288263	-14.95795202
2039	10.04287548	-14.95802152
2040	10.04286933	-14.95807326
2041	10.04286259	-14.9581464
2042	10.04285555	-14.95821897
2043	10.04284897	-14.95829107
2044	10.04284074	-14.95837802
2045	10.04283263	-14.95845441
2046	10.04282766	-14.95849219
2047	10.04282345	-14.95851861
2048	10.04281786	-14.95858549
2049	10.04281269	-14.95862909
2050	10.04280414	-14.9587076
2051	10.04279848	-14.95875724
2052	10.04279001	-14.95883776
2053	10.04278037	-14.95894085
2054	10.04277528	-14.95896712
2055	10.04276833	-14.95903905
2056	10.04276121	-14.95910802
2057	10.0427542	-14.95918335
2058	10.04274678	-14.95925935
2059	10.0427359	-14.95938765
2060	10.04273115	-14.95942251
2061	10.04272767	-14.95943851
2062	10.04272182	-14.95949246
2063	10.04271645	-14.95954138
2064	10.04271078	-14.95958835
2065	10.04270314	-14.95966922
2066	10.04269481	-14.95975427
2067	10.04268702	-14.95982378
2068	10.04268291	-14.95984677
2069	10.04267757	-14.95989172
2070	10.04267321	-14.95992038
2071	10.0426655	-14.95998569
2072	10.04266067	-14.96001375
2073	10.04265632	-14.96004369
2074	10.04264881	-14.96011224
2075	10.04264263	-14.96017518
2076	10.04263808	-14.96021404
2077	10.04263264	-14.96025763
2078	10.04262652	-14.96030929
2079	10.04261852	-14.96040982
2080	10.04261279	-14.96046198
2081	10.0426059	-14.96053083
2082	10.04260107	-14.96056831
2083	10.04259515	-14.96062007
2084	10.04258845	-14.96068876
2085	10.04258149	-14.96075639
2086	10.04257396	-14.9608376
2087	10.04256721	-14.96090194
2088	10.04255981	-14.96095957
2089	10.04255443	-14.96101281
2090	10.04254971	-14.96105491
2091	10.04254349	-14.9611179
2092	10.04254019	-14.96113541
2093	10.04253175	-14.96122608
2094	10.04252367	-14.9613022
2095	10.04251678	-14.96137824
2096	10.04250788	-14.96146041
2097	10.04250425	-14.96148508
2098	10.04250043	-14.96151639
2099	10.04249472	-14.96156722
2100	10.04249022	-14.96160603
2101	10.04248297	-14.9616792
2102	10.04247768	-14.96173495
2103	10.04246997	-14.96181903
2104	10.04246347	-14.96188547
2105	10.042459	-14.96191456
2106	10.04245244	-14.96197662
2107	10.04244746	-14.96201555
2108	10.04243859	-14.96210002
2109	10.04243137	-14.96217666
2110	10.04242285	-14.96227263
2111	10.04241581	-14.962347
2112	10.04241092	-14.96239509
2113	10.04240372	-14.96247345
2114	10.04239542	-14.96256946
2115	10.04238768	-14.96265098
2116	10.04238162	-14.9627054
2117	10.04237471	-14.96277316
2118	10.04236827	-14.96283388
2119	10.04236585	-14.96283441
2120	10.04235928	-14.96289753
2121	10.04235552	-14.96292048
2122	10.04234657	-14.96301072
2123	10.04234069	-14.96306324
2124	10.04233543	-14.96311292
2125	10.04232968	-14.96317477
2126	10.04232294	-14.96323591
2127	10.0423135	-14.96334451
2128	10.04230848	-14.96338153
2129	10.04230104	-14.96346452
2130	10.04229381	-14.96353863
2131	10.04228722	-14.96360684
2132	10.04228075	-14.96366617
2133	10.04227274	-14.96375201
2134	10.042263	-14.9638496
2135	10.04225722	-14.9639084
2136	10.04225064	-14.96397103
2137	10.04224228	-14.96404365
2138	10.04223521	-14.96410756
2139	10.04222689	-14.96417807
2140	10.04221554	-14.96428579
2141	10.04221076	-14.96432729
2142	10.04220393	-14.96438582
2143	10.04219674	-14.96446615
2144	10.04219004	-14.96453128
2145	10.04218211	-14.96461728
2146	10.04217471	-14.96469298
2147	10.04216975	-14.96473448
2148	10.04216413	-14.96478065
2149	10.04215696	-14.96483311
2150	10.04214978	-14.96490618
2151	10.0421447	-14.96494499
2152	10.04213852	-14.96500303
2153	10.04213218	-14.96506361
2154	10.04212739	-14.96511647
2155	10.04211994	-14.96518097
2156	10.04211462	-14.96523303
2157	10.04210804	-14.96528883
2158	10.04209741	-14.96540093
2159	10.04209323	-14.96542141
2160	10.04208888	-14.96545104
2161	10.04208069	-14.96553056
2162	10.04207632	-14.96557427
2163	10.04207031	-14.96563011
2164	10.04206362	-14.96570358
2165	10.04205796	-14.96575425
2166	10.04204588	-14.96590269
2167	10.04203283	-14.96605732
2168	10.04202884	-14.96607666
2169	10.04202238	-14.9661314
2170	10.0420153	-14.96619482
2171	10.04200931	-14.96625889
2172	10.04200458	-14.96629709
2173	10.0419964	-14.96637409
2174	10.04199099	-14.96642147
2175	10.04198499	-14.96648128
2176	10.04198064	-14.966514
2177	10.04197477	-14.96657242
2178	10.04196855	-14.96663964
2179	10.04195871	-14.96672831
2180	10.04194505	-14.96686134
2181	10.04193836	-14.96693596
2182	10.04193129	-14.96700379
2183	10.0419246	-14.96706978
2184	10.04191808	-14.96713281
2185	10.04191073	-14.96720195
2186	10.04190211	-14.96730131
2187	10.04189571	-14.96735506
2188	10.04188901	-14.96741617
2189	10.04188288	-14.96746774
2190	10.0418768	-14.96752424
2191	10.04186993	-14.96759173
2192	10.04186551	-14.96761957
2193	10.04185835	-14.96767417
2194	10.04185269	-14.96772493
2195	10.0418459	-14.96779072
2196	10.04183768	-14.9678693
2197	10.04183122	-14.96793209
2198	10.04182321	-14.96801813
2199	10.04181721	-14.96807478
2200	10.0418119	-14.96812345
2201	10.04180625	-14.96817157
2202	10.04179968	-14.96823859
2203	10.04179163	-14.96831549
2204	10.04178402	-14.96839598
2205	10.04177569	-14.96847024
2206	10.04176896	-14.96853007
2207	10.04176209	-14.96859745
2208	10.04175042	-14.96871041
2209	10.04174334	-14.96877062
2210	10.04173611	-14.96884604
2211	10.04172779	-14.96893308
2212	10.04172032	-14.96899722
2213	10.04171283	-14.96906895
2214	10.04170651	-14.96913331
2215	10.04169723	-14.96922508
2216	10.0416903	-14.96929378
2217	10.04168077	-14.96937878
2218	10.04167604	-14.96941001
2219	10.04167225	-14.96942667
2220	10.04166294	-14.96952031
2221	10.04165603	-14.9695834
2222	10.04165327	-14.9695868
2223	10.04164188	-14.96972318
2224	10.04163461	-14.96979289
2225	10.04162892	-14.9698433
2226	10.04162433	-14.9698758
2227	10.0416217	-14.96987728
2228	10.04161666	-14.96991635
2229	10.04161025	-14.96997658
2230	10.0416028	-14.97005952
2231	10.04159541	-14.97012274
2232	10.04158863	-14.97019431
2233	10.04158253	-14.97025523
2234	10.04157877	-14.97026948
2235	10.04157458	-14.97030077
2236	10.04156822	-14.97035889
2237	10.04156133	-14.97042183
2238	10.04155338	-14.97048729
2239	10.04154547	-14.97055703
2240	10.04153788	-14.97062759
2241	10.04153379	-14.97065654
2242	10.0415258	-14.9707412
2243	10.04151717	-14.97082491
2244	10.04151436	-14.9708329
2245	10.04151203	-14.97083305
2246	10.04150626	-14.97088354
2247	10.0414989	-14.9709538
2248	10.04149102	-14.97102418
2249	10.04148704	-14.97104087
2250	10.04148197	-14.97108968
2251	10.04147692	-14.97113527
2252	10.04147208	-14.9711712
2253	10.04146684	-14.97121545
2254	10.04146179	-14.97125754
2255	10.04145451	-14.97133027
2256	10.04144757	-14.9713999
2257	10.04144342	-14.97143691
2258	10.04143615	-14.97153095
2259	10.04142945	-14.97159787
2260	10.0414214	-14.97168399
2261	10.04141647	-14.97172786
2262	10.0414105	-14.97178093
2263	10.04140642	-14.97180917
2264	10.04140027	-14.9718639
2265	10.04139089	-14.97194886
2266	10.04138444	-14.97201443
2267	10.04137855	-14.97207291
2268	10.04137271	-14.97212849
2269	10.04136913	-14.97215352
2270	10.04136394	-14.97219421
2271	10.04135854	-14.97224626
2272	10.04135131	-14.97231403
2273	10.04134496	-14.97237554
2274	10.04133766	-14.97245502
2275	10.04133053	-14.97252844
2276	10.04132636	-14.9725555
2277	10.04131954	-14.97262713
2278	10.04131342	-14.97268262
2279	10.0413075	-14.97274242
2280	10.04130084	-14.97281723
2281	10.04129523	-14.97286608
2282	10.04128872	-14.97292921
2283	10.04128215	-14.97299798
2284	10.04127654	-14.97305987
2285	10.04127109	-14.97310686
2286	10.04126473	-14.97317395
2287	10.04125874	-14.97323024
2288	10.04125286	-14.97328576
2289	10.04124885	-14.97330861
2290	10.04124129	-14.9733937
2291	10.04123372	-14.97346514
2292	10.04122677	-14.97353339
2293	10.04122028	-14.97359452
2294	10.04121538	-14.97363551
2295	10.04120723	-14.9737169
2296	10.04119991	-14.97378726
2297	10.0411926	-14.97386296
2298	10.04118801	-14.97390048
2299	10.0411812	-14.97396847
2300	10.04117498	-14.97403045
2301	10.04116784	-14.9741049
2302	10.04116076	-14.97418929
2303	10.04115509	-14.97424077
2304	10.041148	-14.97432577
2305	10.04113992	-14.97441762
2306	10.04113216	-14.97449842
2307	10.04112328	-14.97458058
2308	10.04112078	-14.97458187
2309	10.04111492	-14.97463026
2310	10.04110933	-14.97468232
2311	10.04110239	-14.97475124
2312	10.04109623	-14.97482425
2313	10.04109033	-14.97487466
2314	10.04108137	-14.97495678
2315	10.0410765	-14.9749983
2316	10.04106888	-14.97508678
2317	10.04106059	-14.9751745
2318	10.04105816	-14.97517753
2319	10.04105304	-14.97521533
2320	10.04104708	-14.97526806
2321	10.04104206	-14.97531252
2322	10.04103705	-14.97535746
2323	10.04103085	-14.97541583
2324	10.04102297	-14.97549692
2325	10.0410167	-14.97556274
2326	10.0410105	-14.97561753
2327	10.04100244	-14.97570698
2328	10.04099587	-14.97577173
2329	10.04098817	-14.97585598
2330	10.04098206	-14.97591826
2331	10.04097559	-14.97597999
2332	10.04097026	-14.97602547
2333	10.04096412	-14.97607483
2334	10.04095952	-14.97610744
2335	10.0409529	-14.97616749
2336	10.04094623	-14.97622639
2337	10.04094024	-14.97626599
2338	10.04093297	-14.97632379
2339	10.040924	-14.97642541
2340	10.04091859	-14.97647285
2341	10.0409143	-14.97650434
2342	10.04090728	-14.9765709
2343	10.04089854	-14.97666207
2344	10.04089002	-14.97674468
2345	10.04088435	-14.97678719
2346	10.04088107	-14.97680202
2347	10.04087621	-14.97684283
2348	10.04087023	-14.97689573
2349	10.04086473	-14.9769343
2350	10.04085745	-14.97699652
2351	10.04085076	-14.97706438
2352	10.04084555	-14.97711238
2353	10.04083963	-14.97716857
2354	10.04083437	-14.97721048
2355	10.04082843	-14.97726487
2356	10.04082417	-14.97729741
2357	10.04081756	-14.97735676
2358	10.04081319	-14.97739101
2359	10.04080744	-14.97744142
2360	10.0407994	-14.97752147
2361	10.04079304	-14.97757896
2362	10.04078747	-14.97763104
2363	10.04078371	-14.97765857
2364	10.04077842	-14.97772188
2365	10.04076976	-14.97783162
2366	10.04076394	-14.97788651
2367	10.04075981	-14.97791706
2368	10.04075296	-14.97798654
2369	10.04074909	-14.97800882
2370	10.04074433	-14.97804662
2371	10.04073797	-14.97810825
2372	10.04073215	-14.97815892
2373	10.04072549	-14.97824049
2374	10.04072141	-14.9782772
2375	10.04071468	-14.97834827
2376	10.04070915	-14.97840174
2377	10.04070244	-14.97847029
2378	10.040698	-14.97850684
2379	10.04069136	-14.97857353
2380	10.04068586	-14.97863132
2381	10.04067826	-14.97870446
2382	10.04067335	-14.97874408
2383	10.04066604	-14.97881579
2384	10.04066048	-14.97887224
2385	10.04065436	-14.9789365
2386	10.04064686	-14.97901389
2387	10.04063941	-14.97908332
2388	10.04063246	-14.97915471
2389	10.04062658	-14.97921029
2390	10.04061969	-14.9792676
2391	10.04061744	-14.97926836
2392	10.04061287	-14.9793095
2393	10.04060302	-14.97941156
2394	10.04059855	-14.9794423
2395	10.0405928	-14.9794975
2396	10.0405874	-14.97954987
2397	10.04057901	-14.97963127
2398	10.04057293	-14.97968271
2399	10.04056658	-14.97974341
2400	10.0405594	-14.97981687
2401	10.04055243	-14.97986698
2402	10.04054669	-14.97992506
2403	10.04054017	-14.97999055
2404	10.04053789	-14.97999236
2405	10.04053158	-14.98005431
2406	10.04052606	-14.9801047
2407	10.04052026	-14.98016398
2408	10.04051246	-14.98024934
2409	10.0405075	-14.98029021
2410	10.04050214	-14.98034101
2411	10.04049649	-14.98039536
2412	10.04049186	-14.98042789
2413	10.04048796	-14.98045588
2414	10.04048505	-14.9804642
2415	10.040479	-14.98052806
2416	10.04047454	-14.98056338
2417	10.04047229	-14.98056686
2418	10.04046627	-14.98061358
2419	10.04046119	-14.9806622
2420	10.04045577	-14.98071995
2421	10.04044859	-14.98080437
2422	10.0404428	-14.98086762
2423	10.04043681	-14.98094061
2424	10.0404301	-14.98101885
2425	10.04042522	-14.98106306
2426	10.04042225	-14.98107487
2427	10.04041595	-14.98113551
2428	10.04040715	-14.98122399
2429	10.04040158	-14.98128611
2430	10.04039474	-14.98134919
2431	10.04038656	-14.98142787
2432	10.04038106	-14.98148913
2433	10.0403775	-14.98151844
2434	10.04037086	-14.98158252
2435	10.04036483	-14.98163725
2436	10.04035788	-14.9817127
2437	10.04035324	-14.9817536
2438	10.0403499	-14.9817706
2439	10.04034465	-14.98181243
2440	10.04033907	-14.98185923
2441	10.04033442	-14.98190606
2442	10.04032763	-14.98198187
2443	10.04032188	-14.98203864
2444	10.04031471	-14.98211946
2445	10.04030799	-14.98220043
2446	10.04030073	-14.98227221
2447	10.0402949	-14.98233171
2448	10.04028847	-14.98238649
2449	10.04028131	-14.98246842
2450	10.04027666	-14.98252337
2451	10.04026927	-14.98259803
2452	10.04026396	-14.98264948
2453	10.04025531	-14.98273547
2454	10.04024933	-14.98279178
2455	10.04024217	-14.98286473
2456	10.04023316	-14.98295175
2457	10.04022658	-14.98301454
2458	10.04022073	-14.98306351
2459	10.04021547	-14.98310948
2460	10.04020802	-14.98317471
2461	10.04020119	-14.98322827
2462	10.04019547	-14.98327215
2463	10.04018822	-14.98334653
2464	10.04018169	-14.98340751
2465	10.04017672	-14.98344857
2466	10.04017399	-14.98345572
2467	10.04016879	-14.98349588
2468	10.0401629	-14.98356419
2469	10.04015804	-14.98359211
2470	10.04015321	-14.98363229
2471	10.04014749	-14.98368908
2472	10.04014191	-14.98374063
2473	10.04013604	-14.98379862
2474	10.04012897	-14.98387757
2475	10.04012509	-14.98390215
2476	10.04012003	-14.98395462
2477	10.04011471	-14.98400037
2478	10.04010745	-14.98407211
2479	10.04010396	-14.98409343
2480	10.04009818	-14.98413947
2481	10.04009131	-14.98420395
2482	10.04008532	-14.98426505
2483	10.04007826	-14.98434288
2484	10.04007317	-14.98437652
2485	10.04006484	-14.98446221
2486	10.04006029	-14.9845026
2487	10.04005671	-14.98453089
2488	10.04005014	-14.98459783
2489	10.04004241	-14.98468365
2490	10.04003626	-14.98475098
2491	10.04003016	-14.98480548
2492	10.04002394	-14.9848669
2493	10.04001822	-14.98491599
2494	10.0400113	-14.98497612
2495	10.04000433	-14.98503924
2496	10.0399978	-14.98511331
2497	10.03999409	-14.98513986
2498	10.03998811	-14.98518788
2499	10.0399825	-14.98523803
2500	10.03997906	-14.98526163
2501	10.03997292	-14.98531846
2502	10.03996957	-14.9853378
2503	10.03996181	-14.9854231
2504	10.03995426	-14.98549328
2505	10.03994858	-14.98555047
2506	10.03994265	-14.9856042
2507	10.03993789	-14.9856537
2508	10.03993092	-14.98572761
2509	10.03992372	-14.98580269
2510	10.03991916	-14.98583877
2511	10.03991399	-14.98588648
2512	10.03990662	-14.98596845
2513	10.0398982	-14.98605239
2514	10.03989199	-14.98611334
2515	10.03988557	-14.98618186
2516	10.03988004	-14.98623999
2517	10.03987311	-14.98631509
2518	10.03986597	-14.98638477
2519	10.03985812	-14.98646972
2520	10.03985024	-14.98656886
2521	10.03984349	-14.98663556
2522	10.03983565	-14.98672361
2523	10.03982947	-14.98677847
2524	10.03982285	-14.98683301
2525	10.03981802	-14.98687005
2526	10.03981299	-14.98691541
2527	10.03980542	-14.9869977
2528	10.03979668	-14.98709418
2529	10.03979087	-14.98714433
2530	10.03978299	-14.98722586
2531	10.03977718	-14.98727965
2532	10.03976871	-14.98736141
2533	10.03976355	-14.9873972
2534	10.03975689	-14.98745384
2535	10.03975014	-14.9875162
2536	10.03974414	-14.98757641
2537	10.03974065	-14.98759608
2538	10.03973113	-14.98771413
2539	10.0397234	-14.98779463
2540	10.03971549	-14.98786588
2541	10.03971046	-14.98791677
2542	10.03970471	-14.98797017
2543	10.0396993	-14.98801611
2544	10.03969313	-14.9880628
2545	10.03968843	-14.98810138
2546	10.03968604	-14.98810224
2547	10.03968134	-14.98813855
2548	10.03967555	-14.98819668
2549	10.03966992	-14.98825026
2550	10.03966352	-14.98831551
2551	10.03965416	-14.98839196
2552	10.03964778	-14.98845158
2553	10.0396419	-14.98850908
2554	10.03963642	-14.98855336
2555	10.03963028	-14.98860705
2556	10.03962541	-14.98864776
2557	10.03962054	-14.98868778
2558	10.03961529	-14.98873326
2559	10.03960787	-14.98880606
2560	10.03960475	-14.98882287
2561	10.03959805	-14.98888668
2562	10.03959182	-14.98894806
2563	10.03958274	-14.98903385
2564	10.03957228	-14.989154
2565	10.03956627	-14.98919755
2566	10.03955839	-14.98928319
2567	10.03955134	-14.98935772
2568	10.03954477	-14.98942239
2569	10.03953407	-14.98952492
2570	10.03952355	-14.98961985
2571	10.03951415	-14.98972046
2572	10.03951119	-14.98973426
2573	10.03950294	-14.98981161
2574	10.03949773	-14.98985515
2575	10.0394913	-14.98991329
2576	10.03948473	-14.98997153
2577	10.03947691	-14.99004231
2578	10.03947041	-14.99010034
2579	10.03946177	-14.99019325
2580	10.03945477	-14.99026124
2581	10.03944891	-14.99031263
2582	10.03944406	-14.99035565
2583	10.03943828	-14.99041497
2584	10.0394304	-14.9904897
2585	10.03942779	-14.99049314
2586	10.03942031	-14.99056769
2587	10.03941403	-14.99062649
2588	10.03940792	-14.99069185
2589	10.039402	-14.99074134
2590	10.0393983	-14.99076563
2591	10.03939256	-14.99081573
2592	10.03938903	-14.9908314
2593	10.03938288	-14.99088735
2594	10.03937558	-14.99097206
2595	10.03936943	-14.99103252
2596	10.03935973	-14.99112433
2597	10.03935205	-14.99120506
2598	10.03934759	-14.99125903
2599	10.03933919	-14.99133291
2600	10.03933267	-14.99139171
2601	10.03932662	-14.99145526
2602	10.03931955	-14.99153654
2603	10.0393163	-14.99154959
2604	10.03930785	-14.99164458
2605	10.0393026	-14.9916987
2606	10.0392956	-14.99176611
2607	10.03928844	-14.99183703
2608	10.03928241	-14.99189622
2609	10.03927497	-14.99196314
2610	10.03926867	-14.99203447
2611	10.03926427	-14.99206629
2612	10.03925855	-14.99212163
2613	10.03925435	-14.9921527
2614	10.03925149	-14.99217028
2615	10.03924312	-14.99225984
2616	10.03923663	-14.99231411
2617	10.03923071	-14.99236697
2618	10.03922559	-14.99241479
2619	10.03921908	-14.99248384
2620	10.03921081	-14.99256469
2621	10.03920511	-14.99261206
2622	10.03919923	-14.99266259
2623	10.03919104	-14.9927424
2624	10.03918533	-14.9927853
2625	10.03917824	-14.99285802
2626	10.0391712	-14.9929341
2627	10.03916759	-14.99295545
2628	10.0391627	-14.99299962
2629	10.03915642	-14.99305979
2630	10.03915005	-14.99312366
2631	10.03914278	-14.99319429
2632	10.03913823	-14.99323315
2633	10.03913204	-14.99328835
2634	10.03912763	-14.99331571
2635	10.03912034	-14.99339129
2636	10.03911374	-14.99345986
2637	10.03910817	-14.99351578
2638	10.03910344	-14.99354218
2639	10.03909662	-14.99360862
2640	10.03909053	-14.99366722
2641	10.03908826	-14.993668
2642	10.03908365	-14.99370913
2643	10.03907936	-14.99374062
2644	10.03907409	-14.99378575
2645	10.03906598	-14.99386485
2646	10.03905992	-14.99392744
2647	10.03905355	-14.99398702
2648	10.03904887	-14.99402615
2649	10.03904393	-14.994069
2650	10.0390395	-14.99410862
2651	10.03903395	-14.99415629
2652	10.03902818	-14.99421515
2653	10.03902397	-14.9942541
2654	10.039018	-14.9943137
2655	10.03901201	-14.99437779
2656	10.03900608	-14.99443724
2657	10.03900395	-14.9944379
2658	10.03900078	-14.9944651
2659	10.03899324	-14.99454774
2660	10.03898576	-14.9946229
2661	10.03898059	-14.99466995
2662	10.03897838	-14.99467212
2663	10.03897488	-14.99469438
2664	10.03896989	-14.99474341
2665	10.03896527	-14.994784
2666	10.03895928	-14.99484581
2667	10.03895351	-14.99490582
2668	10.03894768	-14.99496672
2669	10.038941	-14.99503026
2670	10.03893595	-14.99507704
2671	10.03892995	-14.99513866
2672	10.03892397	-14.99520142
2673	10.03891671	-14.99526353
2674	10.03891042	-14.99532435
2675	10.03890544	-14.99536683
2676	10.03890064	-14.99541245
2677	10.03889349	-14.99547757
2678	10.0388871	-14.99553321
2679	10.03888142	-14.9955872
2680	10.03887411	-14.99566184
2681	10.03886651	-14.99574119
2682	10.03886042	-14.9958019
2683	10.03885438	-14.99585825
2684	10.03885143	-14.99587302
2685	10.03884732	-14.9959078
2686	10.03884302	-14.99594407
